Year of Event,Name of Event,Tournament Division,Type of Sport,Event Frequency,Host_Org,Host2,Host3,Facility,Facility Latitude,Facility Longitude,Location2,Location3,Location4,Location5,Location6,Location7,Start Date,End Date,Duration,Team Location,Team Province/State,Registration_Revenue,Date of Entry
2017,SCFHA Brock Jr. Badgers Rep Tournament,Intermediate A,Ice Hockey,Annual,St. Catharines Female Hockey Association,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Meridian Centre,Merritton Centennial Arena,,,,,2017-11-03,2017-11-05,3,Ajax,ON,,
2017,SCFHA Brock Jr. Badgers Rep Tournament,Intermediate A,Ice Hockey,Annual,St. Catharines Female Hockey Association,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Meridian Centre,Merritton Centennial Arena,,,,,2017-11-03,2017-11-05,3,Guelph,ON,,
2017,SCFHA Brock Jr. Badgers Rep Tournament,Intermediate A,Ice Hockey,Annual,St. Catharines Female Hockey Association,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Meridian Centre,Merritton Centennial Arena,,,,,2017-11-03,2017-11-05,3,Mississauga,ON,,
2017,SCFHA Brock Jr. Badgers Rep Tournament,Intermediate A,Ice Hockey,Annual,St. Catharines Female Hockey Association,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Meridian Centre,Merritton Centennial Arena,,,,,2017-11-03,2017-11-05,3,St. Catharines,ON,,
2017,SCFHA Brock Jr. Badgers Rep Tournament,Intermediate A,Ice Hockey,Annual,St. Catharines Female Hockey Association,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Meridian Centre,Merritton Centennial Arena,,,,,2017-11-03,2017-11-05,3,Brampton,ON,,
2017,SCFHA Brock Jr. Badgers Rep Tournament,Intermediate A,Ice Hockey,Annual,St. Catharines Female Hockey Association,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Meridian Centre,Merritton Centennial Arena,,,,,2017-11-03,2017-11-05,3,Hamilton,ON,,
2017,SCFHA Brock Jr. Badgers Rep Tournament,Intermediate A,Ice Hockey,Annual,St. Catharines Female Hockey Association,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Meridian Centre,Merritton Centennial Arena,,,,,2017-11-03,2017-11-05,3,Wingham,ON,,
2017,SCFHA Brock Jr. Badgers Rep Tournament,Intermediate A,Ice Hockey,Annual,St. Catharines Female Hockey Association,,,Seymour Hannah Sports and Entertainment Centre,43.15849011,-79.24319477,Meridian Centre,Merritton Centennial Arena,,,,,2017-11-03,2017-11-05,3,Whitby,ON,,
2018,belairdirect OCAA Men's Basketball Championship,,Basketball,Periodic,Niagara College,,,Niagara College - Welland Campus Athletic Centre ,43.01454869,-79.2621131,,,,,,,2018-03-01,2018-03-03,3,Ancaster,ON,,
2018,belairdirect OCAA Men's Basketball Championship,,Basketball,Periodic,Niagara College,,,Niagara College - Welland Campus Athletic Centre ,43.01454869,-79.2621131,,,,,,,2018-03-01,2018-03-03,3,Sarnia,ON,,
2018,belairdirect OCAA Men's Basketball Championship,,Basketball,Periodic,Niagara College,,,Niagara College - Welland Campus Athletic Centre ,43.01454869,-79.2621131,,,,,,,2018-03-01,2018-03-03,3,Toronto,ON,,
2018,belairdirect OCAA Men's Basketball Championship,,Basketball,Periodic,Niagara College,,,Niagara College - Welland Campus Athletic Centre ,43.01454869,-79.2621131,,,,,,,2018-03-01,2018-03-03,3,Etobicoke,ON,,
2018,belairdirect OCAA Men's Basketball Championship,,Basketball,Periodic,Niagara College,,,Niagara College - Welland Campus Athletic Centre ,43.01454869,-79.2621131,,,,,,,2018-03-01,2018-03-03,3,Welland,ON,,
2018,belairdirect OCAA Men's Basketball Championship,,Basketball,Periodic,Niagara College,,,Niagara College - Welland Campus Athletic Centre ,43.01454869,-79.2621131,,,,,,,2018-03-01,2018-03-03,3,Toronto,ON,,
2018,belairdirect OCAA Men's Basketball Championship,,Basketball,Periodic,Niagara College,,,Niagara College - Welland Campus Athletic Centre ,43.01454869,-79.2621131,,,,,,,2018-03-01,2018-03-03,3,Oakville,ON,,
2018,belairdirect OCAA Men's Basketball Championship,,Basketball,Periodic,Niagara College,,,Niagara College - Welland Campus Athletic Centre ,43.01454869,-79.2621131,,,,,,,2018-03-01,2018-03-03,3,London,ON,,
2018,OUA Wrestling Championship,,Wrestling,Periodic,Brock University,,,Brock University - Bob Davis Gymnasium,43.11743517,-79.24258261,,,,,,,2018-02-10,2018-02-11,2,Sault Ste. Marie,ON,,
2018,OUA Wrestling Championship,,Wrestling,Periodic,Brock University,,,Brock University - Bob Davis Gymnasium,43.11743517,-79.24258261,,,,,,,2018-02-10,2018-02-11,2,St. Catharines,ON,,
2018,OUA Wrestling Championship,,Wrestling,Periodic,Brock University,,,Brock University - Bob Davis Gymnasium,43.11743517,-79.24258261,,,,,,,2018-02-10,2018-02-11,2,Guelph,ON,,
2018,OUA Wrestling Championship,,Wrestling,Periodic,Brock University,,,Brock University - Bob Davis Gymnasium,43.11743517,-79.24258261,,,,,,,2018-02-10,2018-02-11,2,Thunder Bay,ON,,
2018,OUA Wrestling Championship,,Wrestling,Periodic,Brock University,,,Brock University - Bob Davis Gymnasium,43.11743517,-79.24258261,,,,,,,2018-02-10,2018-02-11,2,Hamilton,ON,,
2018,OUA Wrestling Championship,,Wrestling,Periodic,Brock University,,,Brock University - Bob Davis Gymnasium,43.11743517,-79.24258261,,,,,,,2018-02-10,2018-02-11,2,Kingston,ON,,
2018,OUA Wrestling Championship,,Wrestling,Periodic,Brock University,,,Brock University - Bob Davis Gymnasium,43.11743517,-79.24258261,,,,,,,2018-02-10,2018-02-11,2,Toronto,ON,,
2018,OUA Wrestling Championship,,Wrestling,Periodic,Brock University,,,Brock University - Bob Davis Gymnasium,43.11743517,-79.24258261,,,,,,,2018-02-10,2018-02-11,2,London,ON,,
2018,OUA Wrestling Championship,,Wrestling,Periodic,Brock University,,,Brock University - Bob Davis Gymnasium,43.11743517,-79.24258261,,,,,,,2018-02-10,2018-02-11,2,Toronto,ON,,
2018,Niagara Falls Review Basketball Tournament,,Basketball,Annual,Niagara Falls Review,,,Westlane Secondary School,43.08675295,-79.13217637,,,,,,,2018-02-01,2018-02-02,2,Niagara Falls,ON,,
2018,Niagara Falls Review Basketball Tournament,,Basketball,Annual,Niagara Falls Review,,,Westlane Secondary School,43.08675295,-79.13217637,,,,,,,2018-02-01,2018-02-02,2,Welland,ON,,
2018,Niagara Falls Review Basketball Tournament,,Basketball,Annual,Niagara Falls Review,,,Westlane Secondary School,43.08675295,-79.13217637,,,,,,,2018-02-01,2018-02-02,2,Fort Erie,ON,,
2018,Niagara Falls Review Basketball Tournament,,Basketball,Annual,Niagara Falls Review,,,Westlane Secondary School,43.08675295,-79.13217637,,,,,,,2018-02-01,2018-02-02,2,Fort Erie,ON,,
2018,Niagara Falls Review Basketball Tournament,,Basketball,Annual,Niagara Falls Review,,,Westlane Secondary School,43.08675295,-79.13217637,,,,,,,2018-02-01,2018-02-02,2,Niagara Falls,ON,,
2018,Niagara Falls Review Basketball Tournament,,Basketball,Annual,Niagara Falls Review,,,Westlane Secondary School,43.08675295,-79.13217637,,,,,,,2018-02-01,2018-02-02,2,Niagara Falls,ON,,
2018,Niagara Falls Review Basketball Tournament,,Basketball,Annual,Niagara Falls Review,,,Westlane Secondary School,43.08675295,-79.13217637,,,,,,,2018-02-01,2018-02-02,2,Niagara Falls,ON,,
2018,Niagara Falls Review Basketball Tournament,,Basketball,Annual,Niagara Falls Review,,,Westlane Secondary School,43.08675295,-79.13217637,,,,,,,2018-02-01,2018-02-02,2,Niagara Falls,ON,,
2018,TiAmo Festival Cup - Driven by Acura,U9 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-21,2018-07-21,1,Hamilton,ON,"$3,250 ",
2018,TiAmo Festival Cup - Driven by Acura,U9 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-21,2018-07-21,1,Hamilton,ON,"$3,250 ",
2018,TiAmo Festival Cup - Driven by Acura,U9 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-21,2018-07-21,1,Hamilton,ON,"$3,250 ",
2018,TiAmo Festival Cup - Driven by Acura,U9 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-21,2018-07-21,1,St. Catharines,ON,"$3,250 ",
2018,TiAmo Festival Cup - Driven by Acura,U9 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-21,2018-07-21,1,Welland,ON,"$3,250 ",
2018,TiAmo Festival Cup - Driven by Acura,U9 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-21,2018-07-21,1,Grimsby,ON,"$3,250 ",
2018,TiAmo Festival Cup - Driven by Acura,U9 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-21,2018-07-21,1,Pelham,ON,"$3,250 ",
2018,TiAmo Festival Cup - Driven by Acura,U9 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-21,2018-07-21,1,Pelham,ON,"$3,250 ",
2018,TiAmo Festival Cup - Driven by Acura,U9 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-21,2018-07-21,1,St. Catharines,ON,"$3,250 ",
2018,TiAmo Festival Cup - Driven by Acura,U9 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-21,2018-07-21,1,Dundas,ON,"$3,250 ",
2018,TiAmo Festival Cup - Driven by Acura,U9 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-21,2018-07-21,1,Dundas,ON,"$3,250 ",
2018,TiAmo Festival Cup - Driven by Acura,U9 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-21,2018-07-21,1,Binbrook,ON,"$3,250 ",
2018,TiAmo Festival Cup - Driven by Acura,U9 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-21,2018-07-21,1,Stoney Creek,ON,"$3,250 ",
2018,TiAmo Festival Cup - Driven by Acura,U10 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-22,2018-07-22,1,Ancaster,ON,"$2,500 ",
2018,TiAmo Festival Cup - Driven by Acura,U10 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-22,2018-07-22,1,Welland,ON,"$2,500 ",
2018,TiAmo Festival Cup - Driven by Acura,U10 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-22,2018-07-22,1,Stoney Creek,ON,"$2,500 ",
2018,TiAmo Festival Cup - Driven by Acura,U10 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-22,2018-07-22,1,Niagara Falls,ON,"$2,500 ",
2018,TiAmo Festival Cup - Driven by Acura,U10 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-22,2018-07-22,1,Niagara Falls,ON,"$2,500 ",
2018,TiAmo Festival Cup - Driven by Acura,U10 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-22,2018-07-22,1,St. Catharines,ON,"$2,500 ",
2018,TiAmo Festival Cup - Driven by Acura,U10 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-22,2018-07-22,1,Richmond Hill,ON,"$2,500 ",
2018,TiAmo Festival Cup - Driven by Acura,U10 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-22,2018-07-22,1,Welland,ON,"$2,500 ",
2018,TiAmo Festival Cup - Driven by Acura,U10 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-22,2018-07-22,1,Hamilton,ON,"$2,500 ",
2018,TiAmo Festival Cup - Driven by Acura,U10 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Grapeview Park,,,,,,2018-07-22,2018-07-22,1,Hamilton,ON,"$2,500 ",
2018,TiAmo Festival Cup - Driven by Acura,U11 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,Trapper Leo Park,,,,2018-07-21,2018-07-21,1,Binbrook,ON,"$3,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U11 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,Trapper Leo Park,,,,2018-07-21,2018-07-21,1,St. Catharines,ON,"$3,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U11 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,Trapper Leo Park,,,,2018-07-21,2018-07-21,1,Niagara Falls,ON,"$3,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U11 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,Trapper Leo Park,,,,2018-07-21,2018-07-21,1,Stoney Creek,ON,"$3,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U11 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,Trapper Leo Park,,,,2018-07-21,2018-07-21,1,Hamilton,ON,"$3,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U11 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,Trapper Leo Park,,,,2018-07-21,2018-07-21,1,Hamilton,ON,"$3,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U11 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,Trapper Leo Park,,,,2018-07-21,2018-07-21,1,Niagara Falls,ON,"$3,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U11 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,Trapper Leo Park,,,,2018-07-21,2018-07-21,1,Brantford,ON,"$3,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U11 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,Trapper Leo Park,,,,2018-07-21,2018-07-21,1,Pelham,ON,"$3,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U11 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,Trapper Leo Park,,,,2018-07-21,2018-07-21,1,Port Colborne,ON,"$3,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U11 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,Trapper Leo Park,,,,2018-07-21,2018-07-21,1,Fort Erie,ON,"$3,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U11 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,Trapper Leo Park,,,,2018-07-21,2018-07-21,1,Dundas,ON,"$3,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U12 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,,,,,2018-07-22,2018-07-22,1,Niagara Falls,ON,"$2,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U12 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,,,,,2018-07-22,2018-07-22,1,St. Catharines,ON,"$2,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U12 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,,,,,2018-07-22,2018-07-22,1,Dundas,ON,"$2,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U12 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,,,,,2018-07-22,2018-07-22,1,Lincoln,ON,"$2,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U12 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,,,,,2018-07-22,2018-07-22,1,St. Catharines,ON,"$2,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U12 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,,,,,2018-07-22,2018-07-22,1,Stoney Creek,ON,"$2,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U12 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,,,,,2018-07-22,2018-07-22,1,Stoney Creek,ON,"$2,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U12 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Sir Winston Churchill Secondary School,Woodgale Park,,,,,2018-07-22,2018-07-22,1,Fort Erie,ON,"$2,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U13 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,West Park,Lancaster Park,,,,,2018-07-21,2018-07-22,2,Niagara Falls,ON,"$2,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U13 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,West Park,Lancaster Park,,,,,2018-07-21,2018-07-22,2,Ancaster,ON,"$2,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U13 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,West Park,Lancaster Park,,,,,2018-07-21,2018-07-22,2,Niagara Falls,ON,"$2,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U13 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,West Park,Lancaster Park,,,,,2018-07-21,2018-07-22,2,St. Catharines,ON,"$2,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U13 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,West Park,Lancaster Park,,,,,2018-07-21,2018-07-22,2,Hamilton,ON,"$2,000 ",
2018,TiAmo Festival Cup - Driven by Acura,U14 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Pearson Park,,,,,,2018-07-21,2018-07-22,2,Guelph,ON,"$3,200 ",
2018,TiAmo Festival Cup - Driven by Acura,U14 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Pearson Park,,,,,,2018-07-21,2018-07-22,2,Kitchener,ON,"$3,200 ",
2018,TiAmo Festival Cup - Driven by Acura,U14 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Pearson Park,,,,,,2018-07-21,2018-07-22,2,Niagara Falls,ON,"$3,200 ",
2018,TiAmo Festival Cup - Driven by Acura,U14 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Pearson Park,,,,,,2018-07-21,2018-07-22,2,St. Catharines,ON,"$3,200 ",
2018,TiAmo Festival Cup - Driven by Acura,U14 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Pearson Park,,,,,,2018-07-21,2018-07-22,2,Toronto,ON,"$3,200 ",
2018,TiAmo Festival Cup - Driven by Acura,U14 Girls,Soccer,Annual,St. Catharines Club Roma Soccer,,,Club Roma,43.12805607,-79.26964211,Pearson Park,,,,,,2018-07-21,2018-07-22,2,Grimsby,ON,"$3,200 ",
